Time;RPS
314;0.19465109722353327
315;0.18748754993401753
316;0.17316430638050423
317;0.18584897151652152
318;0.19306647403747973
319;0.1753020537827348
320;0.19226737706072586
321;0.17394569890468367
322;0.18440418054135432
323;0.18200309716122265
324;0.1816935995130515
325;0.17771921567519125
326;0.17791001129595588
327;0.19629521658104734
328;0.17400479716214523
329;0.19163478816572782
330;0.1864961026067788
331;0.18680280414348302
332;0.20347165793882127
333;0.1807618393566631
334;0.20399683017138523
335;0.17918319031642715
336;0.18991246328480624
337;0.2087350744955884
338;0.18428395103135556
339;0.21366535436022802
340;0.19561896130260165
341;0.184765795266674
342;0.2018194376477704
343;0.18656932642814106
344;0.189033565813094
345;0.21032918621689786
346;0.20192277451484553
347;0.1976834701298278
348;0.18714077472350096
349;0.20834194550680601
350;0.20407759413113957
351;0.20175041026120855
352;0.19562282594257868
353;0.2073646164325819
354;0.1986747906084159
355;0.20494997587042688
356;0.19957350086876507
357;0.1948407348213824
358;0.18745042287948901
359;0.1935786000528667
360;0.17704525922566444
361;0.2056392975936281
362;0.18940273988284168
363;0.20198543751982861
364;0.19887793702429674
365;0.20875120612826936
366;0.20425851044032411
367;0.2091737316158599
368;0.1910811720895443
369;0.21432500790455325
370;0.2056517460657168
371;0.20486672386451063
372;0.19946221367695352
373;0.20813375774226217
374;0.2067773436228982
375;0.2068284701890358
376;0.20549034048661113
377;0.20950086669105877
378;0.19347433580846257
379;0.20502739928580996
380;0.21705016494885096
381;0.20085310433107487
382;0.21427423404197501
383;0.21427265131887932
384;0.2029320418061253
385;0.21119110262536211
386;0.19859594674302333
387;0.2043110724966583
388;0.19954667665724396
389;0.23011994618282944
390;0.21741957135642936
391;0.2032477328212977
392;0.24177418475900514
393;0.20293342375382822
394;0.22218923239846708
395;0.21453072599556247
396;0.22268763891862903
397;0.197062559180239
398;0.20791648715355734
399;0.20407429550443665
400;0.20018601263576558
401;0.22283242266662612
402;0.22887073367788854
403;0.22199981558360213
404;0.22127130654522525
405;0.2152175774853431
406;0.21048436720733602
407;0.23281404900776487
408;0.22792982158707367
409;0.2032533095075171
410;0.21617132859221025
411;0.2200409808061921
412;0.20444753003693106
413;0.23614506089158654
414;0.22642308049064608
415;0.22353727630164238
416;0.21131893356033105
417;0.22500613638634337
418;0.22640195718442951
419;0.24001633732817496
420;0.22695421637426808
421;0.20741248606927218
422;0.22776682909530585
423;0.20849065770696829
424;0.21457315427070175
425;0.2240029670969017
426;0.2374961369876731
427;0.23967612374456093
428;0.23743080183859025
429;0.20737253692768137
430;0.23627231179928457
431;0.2317302236971793
432;0.24466895979099276
433;0.2385169741875818
434;0.226458754293162
435;0.2263154381331279
436;0.23172620899124777
437;0.23224013213377873
438;0.2238745107614555
439;0.22427021930540986
440;0.22878036007229627
441;0.23060131291794136
442;0.23008603644262768
443;0.2325683998390135
444;0.2284868519039283
445;0.23705172822866208
446;0.21744724851938252
447;0.23288039472540406
448;0.21908342345030268
449;0.23518089333260972
450;0.2261670929657555
451;0.23071239094306714
452;0.22877246116527808
453;0.2409301686718645
454;0.23341706792761927
455;0.2403356656487893
456;0.24345733985010684
457;0.2277255678426055
458;0.23453848595051596
459;0.25396801972722055
460;0.2270560313153674
461;0.22552042120835175
462;0.2456867395778808
463;0.21939850365923172
464;0.2199031097806923
465;0.25407933285767786
466;0.237555348111045
467;0.23207077124339673
468;0.22322484090765424
469;0.2281626986097533
470;0.2466830454796353
471;0.24800261062467838
472;0.23260347043387272
473;0.2368407418719826
474;0.22441696748334264
475;0.22946372902829712
476;0.23675730491758343
477;0.24024133434313252
478;0.24149033897664246
479;0.23934506085983556
480;0.22984760599625942
481;0.24216872389088337
482;0.24258513455064284
483;0.23132174184214002
484;0.22695186666899553
485;0.2451326160683079
486;0.23147300811848598
487;0.2329356508173231
488;0.24439547232799486
489;0.2420954382069623
490;0.2348844205314909
491;0.25248084131659365
492;0.25676804372014594
493;0.23684180311123465
494;0.2303624866810424
495;0.22800134324446322
496;0.2520741344420567
497;0.2326241795692967
498;0.24455032840282076
499;0.2415993742838219
500;0.25635704571038387
501;0.24675560925414852
502;0.2454794277945471
503;0.22431860504736575
504;0.2381700646578742
505;0.2640517664449923
506;0.23553732018970955
507;0.24027028734318853
508;0.2256935662715414
509;0.24984540263364738
510;0.24483527993369322
511;0.24168017493041422
512;0.23639707407103303
513;0.24533327335511326
514;0.23944237323761694
515;0.24988509660553385
516;0.23675090524235373
517;0.24595021840829923
518;0.2352789690419461
519;0.23785464215100183
520;0.2304975616193531
521;0.24041321534812723
522;0.22848413217837887
523;0.22573189237435382
524;0.23295723788217493
525;0.24366495672613264
526;0.23426472866076864
527;0.25540837408153805
528;0.2532553266397453
529;0.2530618434395573
530;0.25544355891147075
531;0.23106463695601198
532;0.24960706430005836
533;0.28455394471121664
534;0.24493684927935377
535;0.2392434824313095
536;0.24877764812070424
537;0.25526549024196266
538;0.2458207642529418
539;0.2485734188465772
540;0.2586867079852758
541;0.23359154045174224
542;0.24959176450336762
543;0.2558387489389741
544;0.24182805630551849
545;0.2248128366606228
546;0.24586394396511282
547;0.26268045054047784
548;0.25259921536235336
549;0.25094825749200045
550;0.24846293942862777
551;0.2603875750500468
552;0.2530490294507131
553;0.2694505943907572
554;0.25271899583667884
555;0.24654410799660378
556;0.23733287282784848
557;0.22293300544506744
558;0.24206585544272685
559;0.24838005378166061
560;0.2454125041486294
561;0.26063928570520895
562;0.2463890236639443
563;0.2530513336574263
564;0.2582699164571107
565;0.23195904896138747
566;0.23801298368806303
567;0.25855691406539605
568;0.23819632026361323
569;0.2472335052757753
570;0.2535945124929671
571;0.24531869788372818
572;0.25252644570113114
573;0.24255468376561967
574;0.25874482595477083
575;0.23449270093513816
576;0.23442668861626637
577;0.2603755201106328
578;0.25780838744614015
579;0.2550636678229766
580;0.26137354365357385
581;0.23469620396594512
582;0.2511494099259863
583;0.23012198209443704
584;0.23828403224019917
585;0.2534062484880916
586;0.26310236533184267
587;0.2509637148389253
588;0.246148051996979
589;0.23933725315876192
590;0.24107274105429394
591;0.2684761497400741
592;0.24972093235805123
593;0.23689433182878045
594;0.2441409787945302
595;0.24459190762143865
596;0.25087071165907676
597;0.2512521057846968
598;0.2507623267525543
599;0.24081901899422797
600;0.24755002552024213
601;0.23394343212903873
602;0.247738131271242
603;0.26095132973819957
604;0.23853336849522996
605;0.25868885098137756
606;0.24675963073817753
607;0.26329491913864195
608;0.25310635606581533
609;0.25092830234237967
610;0.2755079061519271
611;0.23288483818494124
612;0.25671747214730006
613;0.25816604001738114
614;0.24633173144384501
615;0.23331795121486376
616;0.2564304244873811
617;0.2619008836380036
618;0.25783615874096066
619;0.2462529890046423
620;0.24835176114243487
621;0.2440601286997295
622;0.24870140206349262
623;0.2269383251444223
624;0.25985013771104115
625;0.2627138264086954
626;0.24491894266614953
627;0.24075457472989692
628;0.2388136431428771
629;0.2602066911274619
630;0.24978638565203704
631;0.25191767768882295
632;0.23480112423150276
633;0.24794483126994735
634;0.2368020960749315
635;0.25574269515102827
636;0.23188045976688504
637;0.2504837022222095
638;0.23892302603604165
639;0.22897106336215362
640;0.2656595867854623
641;0.24744128416618028
642;0.250990783143935
643;0.2538627600308789
644;0.25809548338839416
645;0.2537327258597446
646;0.24476406191826272
647;0.25166941960404937
648;0.24630857729330227
649;0.23780454772981172
650;0.23210413965030438
651;0.23656926783211524
652;0.24694745389514905
653;0.24707990203945945
654;0.227187051898317
655;0.25734475833079595
656;0.24822756583081587
657;0.240785037126253
658;0.23489278637817884
659;0.2347962085619836
660;0.2521529380145141
661;0.24949855369194932
662;0.24289415478529133
663;0.2552565574858394
664;0.26295725882896126
665;0.24600507706017802
666;0.24668580244257543
667;0.2621078717681916
668;0.2403785825586372
669;0.24400362223371935
670;0.24875852435748957
671;0.2504098685579065
672;0.25386572969438126
673;0.2577500303068831
674;0.24547535571246565
675;0.2650085981988626
676;0.23831444100560384
677;0.2503446195848755
678;0.2510504506873362
679;0.24712265658594562
680;0.24200448463428983
681;0.24117097884826028
682;0.2645359880672903
683;0.24980874680683818
684;0.25639779431007226
685;0.2509880183131576
686;0.23008310871249713
687;0.23235366185937095
688;0.23011073935213588
689;0.24634896092833727
690;0.2426484082739553
691;0.25558483928044906
692;0.2432075867998215
693;0.24937782303296505
694;0.2311721308001805
695;0.23133935766536956
696;0.23916370725179964
697;0.2412932842775576
698;0.2311833696090249
699;0.24180768085019372
700;0.2605734704038166
701;0.2526740725843632
702;0.2607315292377526
703;0.2506542250014299
704;0.23092541489958374
705;0.25782107296808465
706;0.2501132691121071
707;0.2503593616520812
708;0.22244573934932987
709;0.2366689288744665
710;0.22979002653951924
711;0.24366711799703433
712;0.22454313435046783
713;0.2348968470828312
714;0.23540740888759423
715;0.23350827628891124
716;0.23945215055986327
717;0.22240098155993904
718;0.23443213458002615
719;0.23533108202225542
720;0.23152147452624883
721;0.21800085490612295
722;0.2573007532178683
723;0.24526383852197267
724;0.23290404883166307
725;0.22714944486061728
726;0.22454802927845624
727;0.2323578668745845
728;0.24164102600865467
729;0.2377204115018019
730;0.22345801186768638
731;0.2323411230303526
732;0.22307183912992268
733;0.2294493968256146
734;0.2336213367533033
735;0.23239010592701337
736;0.2302620708050003
737;0.22419032821691556
738;0.23494414730689323
739;0.2323492927569907
740;0.221516213960866
741;0.2474975169832662
742;0.23798185623097676
743;0.2215809608485897
744;0.229048891422227
745;0.24271625278442807
746;0.22784866082979494
747;0.2271410022964525
748;0.23636255377531598
749;0.2224404427384174
750;0.23331032100562607
751;0.24343126467247056
752;0.21643406049418268
753;0.23199402688906545
754;0.22977674573329288
755;0.24627762996877056
756;0.2126956712441519
757;0.24991140719915855
758;0.22215472511565773
759;0.2303919389459108
760;0.23251474917665851
761;0.2345098682942501
762;0.23114929392277547
763;0.2109472345375614
764;0.212188210520439
765;0.2140353367870539
766;0.2341056508465478
767;0.22114034663583285
768;0.21543426855748257
769;0.23655788365798466
770;0.2176073292738603
771;0.22460417784368975
772;0.23264727645108532
773;0.2106651497192948
774;0.23478783301902914
775;0.2314458810390462
776;0.23652113202696654
777;0.2302395197750515
778;0.22442242336686227
779;0.23644312047252203
780;0.24233926476794926
781;0.2221147819658653
782;0.22916191510604186
783;0.21923217154361804
784;0.2230836943714849
785;0.20168778320312006
786;0.24974792719488811
787;0.21998103690456947
788;0.21170625796542764
789;0.2395163205897133
790;0.23080688999412532
791;0.21393700702788404
792;0.2280606395613781
793;0.2293900962359246
794;0.22728430660727184
795;0.20084107109316796
796;0.22436532560497496
797;0.22881868096131186
798;0.22842614073174358
799;0.2126265282111394
800;0.20558872489006164
801;0.23522946058085517
802;0.21764746942989083
803;0.2154765823374375
804;0.21909726846043026
805;0.20989569623609836
806;0.22973744438277457
807;0.2050893516604778
808;0.22693876122243334
809;0.2235496698777295
810;0.2234031110383865
811;0.2202101656480654
812;0.1983161913741725
813;0.20351971373526181
814;0.2135717967619274
815;0.21333142514976483
816;0.21620622536382195
817;0.2117052588881564
818;0.22180454296086038
819;0.19059756608510042
820;0.20704558166532686
821;0.2040358132303084
822;0.22922787680169096
823;0.20922218350611638
824;0.19672669288630001
825;0.18645843766171902
826;0.190723281639564
827;0.1991131102398334
828;0.2058687720490197
829;0.22475825860491475
830;0.19955056771623264
831;0.2120357297363778
832;0.20331980646278605
833;0.19893650257871917
834;0.22348033083291038
835;0.22335213576573956
836;0.18796290976312507
837;0.20421454390764054
838;0.21255549556175193
839;0.1949892361770557
840;0.19886505465176837
841;0.1995916683102409
842;0.20011371053977473
843;0.22004214736767858
844;0.19779273730799632
845;0.2063349354914457
846;0.19974150858532003
847;0.21066351303288033
848;0.19242095356008884
849;0.1946482249762253
850;0.20957842055575207
851;0.19081195759250735
852;0.2090761158598473
853;0.18409423770123873
854;0.18967730050344406
855;0.1900600284433116
856;0.19415378562085453
857;0.20220706630594207
858;0.2142817893912811
859;0.1953946429084329
860;0.19778272934566887
861;0.22087454071729717
862;0.20329680198500952
863;0.19332522900105836
864;0.20079865938490332
865;0.1734721869736796
866;0.2070984705902524
867;0.18614147751891613
868;0.1989724724340132
869;0.20455641508932948
870;0.17744285200447124
871;0.20095965954795933
872;0.19650135836209207
873;0.19518793203801338
874;0.18810479838120206
875;0.1975635354719776
876;0.18550739449068213
877;0.20531640668551712
878;0.18393156679153375
879;0.1756974986131085
880;0.17490839556619894
881;0.1834972344358802
882;0.1882435258573027
883;0.17101757191206604
884;0.19662022259228606
885;0.18702648482770345
886;0.18572070208028027
887;0.18322701196985047
888;0.18857147187092513
889;0.18510322369695492
890;0.1835735219925496
891;0.17044116694194972
892;0.1720986927420725
893;0.17531395847257072
894;0.15759612763270453
895;0.1798432103072903
896;0.16537054506446722
897;0.18832491866758366
898;0.17024465466073282
899;0.18521464017253553
900;0.18988849762083237
901;0.1687072852850171
902;0.17223607290330278
903;0.1684749711265219
904;0.20182595752104415
905;0.17927152864535154
906;0.1701406557018612
907;0.16711383633502855
908;0.17828055182993455
909;0.16289328352557605
910;0.16153235027540447
911;0.16519704806419702
912;0.15714400701484918
913;0.1753269071918262
914;0.17016509541579092
915;0.18221516081962277
916;0.17431098059581301
917;0.16554169270381272
918;0.17926419483833184
919;0.1660434238065588
920;0.18310545700393835
921;0.16723328251135214
922;0.16637616755326362
923;0.1651051938265423
924;0.1581514835893782
925;0.16360303455105016
926;0.1622932488768807
927;0.157921374751222
928;0.16561809922098847
929;0.18689299566790024
930;0.1661013054036808
931;0.16138426591454783
932;0.15627525340063306
933;0.15218506134174775
934;0.14943378339467206
935;0.14619330569339284
936;0.14272048847038235
937;0.1455727852467248
938;0.15966577545262753
939;0.16012621913012134
940;0.14208265996540265
941;0.15020621965383618
942;0.14681355413284797
943;0.13976022165427515
944;0.15851510582215245
945;0.15259352745172675
946;0.15129041605802307
947;0.15581218140164738
948;0.15021191135020776
949;0.1546401951819983
950;0.17112699355395206
951;0.1524128550317926
952;0.13674035018981545
953;0.14279454727270294
954;0.15012216218890898
955;0.13892390969812263
956;0.14786408117708164
957;0.14526649747412107
958;0.13990954470827305
959;0.15286806958018903
960;0.14729855245959683
961;0.14070058997337395
962;0.16192942369051375
963;0.14590130814100097
964;0.14553572734151052
965;0.12647745772116073
966;0.15349256450003948
967;0.13507818841433308
968;0.14186636749363413
969;0.11975248059562989
970;0.14470570115824158
971;0.14213412500326503
972;0.1257085182143615
973;0.14240850027827753
974;0.14408843858798936
975;0.12892492716556087
976;0.13692273873817162
977;0.13581708333817882
978;0.1339815045132457
979;0.12403246299030553
980;0.12377907573262274
981;0.1312625650282076
982;0.13705294088135636
983;0.14629018624860543
984;0.136365439677784
985;0.13446079273033174
986;0.14075975094029686
987;0.13207752440094128
988;0.1264416247834121
989;0.12899774998897978
990;0.11642583530909624
991;0.1412515202815328
992;0.1294158321844415
993;0.12659138008521262
994;0.12473393552471436
995;0.14515079786521856
996;0.1156103852745561
997;0.12796093343274717
998;0.14072187725853366
999;0.1276840158235176
1000;0.13523948389105328
1001;0.1145275233648872
1002;0.12578267345523236
1003;0.11225692585480146
1004;0.13325462199077476
1005;0.12657520637726288
1006;0.11367682824946426
1007;0.11552523666279632
1008;0.11599073534346595
1009;0.13143964152113466
1010;0.12348381141728046
1011;0.11230611058387488
1012;0.10085702874211719
1013;0.1045148656850689
1014;0.10443025018703532
1015;0.11607685791827164
1016;0.11218025790993959
1017;0.13409842962823046
1018;0.1334993247204758
1019;0.11103291744760652
1020;0.09578358229700054
1021;0.09649189718214755
1022;0.10042343137547706
1023;0.12506934157376334
1024;0.1276286152661322
1025;0.11336915309238554
1026;0.11010883866033809
1027;0.1007190276553685
1028;0.12193372841853552
1029;0.1130474396607131
1030;0.1084832818386194
1031;0.0975422675475428
1032;0.12293830198823091
1033;0.10330549379806088
1034;0.10660425723378174
1035;0.10275294130844682
1036;0.10634910813119036
1037;0.11258562968749512
1038;0.10620517941868104
1039;0.11916584331243628
1040;0.1065653535808557
1041;0.09955713191769948
1042;0.09697563364762225
1043;0.10930406234346707
1044;0.08041983298888183
1045;0.12430044323016264
1046;0.09375822294078039
1047;0.09461658414211466
1048;0.08587137809572662
1049;0.10437909381916989
1050;0.10494459859958719
1051;0.10410591925703869
1052;0.084680346356954
1053;0.10193834226699829
1054;0.09824548583026804
1055;0.09553129435042217
1056;0.08511690590775957
1057;0.08750088929306166
1058;0.09305784666753922
1059;0.09922515069030105
1060;0.08205181612694035
1061;0.09478307477021519
1062;0.09336853612827747
1063;0.09527589752739941
1064;0.08197687228446393
1065;0.09328138018118198
1066;0.09539402584090392
1067;0.08311019188696361
1068;0.06993318619259278
1069;0.07697342164282786
1070;0.08981387803913393
1071;0.07162763859395381
1072;0.07772377943627222
1073;0.06752142419591896
1074;0.059835088496640876
1075;0.06461412886129286
1076;0.08946974941243649
1077;0.07743154185139212
1078;0.0734541239661653
1079;0.09047989342038468
1080;0.07275038594695607
1081;0.0798188206224523
1082;0.06663924149852203
1083;0.08532176578725226
1084;0.08189799933835872
1085;0.07397108704342295
1086;0.09232636399921314
1087;0.07211847034508956
1088;0.07190699762307906
1089;0.08129049955298205
1090;0.076228020176881
1091;0.06835997192176525
1092;0.0665401282616464
1093;0.06821412514210863
1094;0.08604387184615336
1095;0.06256893960372394
1096;0.07541188249693555
1097;0.07472736548020137
1098;0.058407923316681785
1099;0.06889787023626023
1100;0.05488811751037097
1101;0.05204942908374473
1102;0.07002599452926231
1103;0.0682592734670266
1104;0.056785237630233944
1105;0.06875611395327748
1106;0.04879917182670272
1107;0.06653822944971705
1108;0.06661101128747582
1109;0.06555346957450757
1110;0.06599832550800488
1111;0.06007211592499726
1112;0.04654166952767441
1113;0.04262596832550988
1114;0.06737428431871428
1115;0.05723917900063893
1116;0.04631702339809852
1117;0.05706231607098115
1118;0.051258666317580366
1119;0.03277671439334913
1120;0.06592253877361916
1121;0.0529742900385649
1122;0.03336080262442573
1123;0.05105856269780754
1124;0.04625267655857165
1125;0.0688840222870122
1126;0.06110229063215953
1127;0.04095662006137844
1128;0.063409107180641
1129;0.02710645802638656
1130;0.027203666072195133
1131;0.04081190791108869
1132;0.04635592895056344
1133;0.03522260389664669
1134;0.04249139333227622
1135;0.05157816274762572
1136;0.04560263409831988
1137;0.04999619878255332
1138;0.031432605123982146
1139;0.020362996893837082
1140;0.033010692916406764
1141;0.042239833631519626
1142;0.04216775144644243
1143;0.04058032481724773
1144;0.0279122894900495
1145;0.04982490008916536
1146;0.019188814333819772
1147;0.04966518455184586
1148;0.016436199850540643
1149;0.021765019636243894
1150;0.04598940847101422
1151;0.023247334933484916
1152;0.046046268962451634
1153;0.028523089454784965
1154;0.03443270320647313
1155;0.022218328649805205
1156;0.027547050768213
1157;0.030098761063971764
1158;0.022585771190140234
1159;0.016274668296775093
1160;0.0031184065697097765
1161;0.03212232232296694
1162;0.021194155849291487
1163;0.05006851446270533
1164;0.030852966683314095
1165;0.031936552248725325
1166;0.04053123390625843
1167;0.025109974050633345
1168;0.02598444616053763
1169;0.008552798576254706
1170;0.026147466931777184
1171;0.01200075015366268
1172;0.0154679043221683
1173;0.026086716549488735
1174;0.02272575046651957
1175;0.016003577916064035
1176;0.014460749046889999
1177;0.018383721904389538
1178;0.03262547170743464
1179;0.024156100090668788
1180;0.022464303337043988
1181;0.0048801368528732245
1182;0.01793088689299943
1183;0.025643435413694203
1184;0.02285601264027625
1185;0.006502818670413589
1186;0.018871903764104768
1187;0.023435670963573497
1188;0.0
1189;0.020893049030488955
1190;0.0
1191;0.0009946115574737862
1192;0.023499285108589892
1193;0.026567418152711603
1194;0.003308833009477253
1195;0.020733757910737515
1196;0.0
1197;0.0062182587680691135
1198;0.0
1199;0.0016654125146026673
1200;0.0
1201;0.0
1202;0.004579846640085297
1203;0.0
1204;0.0
1205;0.0
1206;0.020281467037038807
1207;0.0
1208;0.0
1209;0.00840616470814675
1210;0.0
1211;0.003891526749064847
1212;0.0
1213;0.0
1214;0.0
1215;0.0
1216;0.0
1217;0.0
1218;0.0
1219;0.0
1220;0.003053987216852471
1221;0.0
1222;0.0
1223;0.0032418219936405056
1224;0.0
1225;0.0
1226;0.0
1227;0.0
1228;0.0
1229;0.0
1230;0.0
1231;0.0
1232;0.0
1233;0.0
1234;0.0
1235;0.0
1236;0.0
1237;0.0
1238;0.0
1239;0.0
1240;0.0
1241;0.0
1242;0.0
1243;0.0
1244;0.0
1245;0.0
1246;0.0
1247;0.0
1248;0.0
1249;0.0
1250;0.0
1251;0.0
1252;0.0
1253;0.0
1254;0.0
1255;0.0
1256;0.0
1257;0.0
1258;0.0
1259;0.0
1260;0.0
1261;0.0
1262;0.0
1263;0.0
1264;0.0
1265;0.0
1266;0.0
1267;0.0
1268;0.0
1269;0.0
1270;0.0
1271;0.0
1272;0.0
1273;0.0
1274;0.0
1275;0.0
1276;0.0
1277;0.0
1278;0.0
1279;0.0
1280;0.0
1281;0.0
1282;0.0
1283;0.0
1284;0.0
1285;0.0
1286;0.0
1287;0.0
