timestamp,function,replicas,ready,pods_running,pods_pending
1774368127,stage-ffmpeg-1,1,1,1,0
1774368127,stage-ffmpeg-2,1,1,1,0
1774368127,stage-ffmpeg-3,1,1,1,0
1774368127,stage-librosa,1,1,1,0
1774368127,stage-object-detector,1,1,1,0
1774368133,orchestrator,1,1,1,0
1774368133,stage-deepspeech,1,1,1,0
1774368133,stage-ffmpeg-0,1,1,1,0
1774368133,stage-ffmpeg-1,1,1,1,0
1774368133,stage-ffmpeg-2,1,1,1,0
1774368133,stage-ffmpeg-3,1,1,1,0
1774368133,stage-librosa,1,1,1,0
1774368133,stage-object-detector,1,1,1,0
1774368140,orchestrator,1,1,1,0
1774368140,stage-deepspeech,1,1,1,0
1774368140,stage-ffmpeg-0,1,1,1,0
1774368140,stage-ffmpeg-1,1,1,1,0
1774368140,stage-ffmpeg-2,1,1,1,0
1774368140,stage-ffmpeg-3,1,1,1,0
1774368140,stage-librosa,1,1,1,0
1774368140,stage-object-detector,1,1,1,0
1774368146,orchestrator,1,1,1,0
1774368146,stage-deepspeech,1,1,1,0
1774368146,stage-ffmpeg-0,1,1,1,0
1774368146,stage-ffmpeg-1,1,1,1,0
1774368146,stage-ffmpeg-2,1,1,1,0
1774368146,stage-ffmpeg-3,1,1,1,0
1774368146,stage-librosa,1,1,1,0
1774368146,stage-object-detector,1,1,1,0
1774368152,orchestrator,1,1,1,0
1774368152,stage-deepspeech,1,1,1,0
1774368152,stage-ffmpeg-0,1,1,1,0
1774368152,stage-ffmpeg-1,1,1,1,0
1774368152,stage-ffmpeg-2,1,1,1,0
1774368152,stage-ffmpeg-3,1,1,1,0
1774368152,stage-librosa,1,1,1,0
1774368152,stage-object-detector,1,1,1,0
1774368159,orchestrator,1,1,1,0
1774368159,stage-deepspeech,1,1,1,0
1774368159,stage-ffmpeg-0,1,1,1,0
1774368159,stage-ffmpeg-1,1,1,1,0
1774368159,stage-ffmpeg-2,1,1,1,0
1774368159,stage-ffmpeg-3,1,1,1,0
1774368159,stage-librosa,3,3,3,0
1774368159,stage-object-detector,1,1,1,0
1774368165,orchestrator,1,1,1,0
1774368165,stage-deepspeech,1,1,1,0
1774368165,stage-ffmpeg-0,1,1,1,0
1774368165,stage-ffmpeg-1,1,1,1,0
1774368165,stage-ffmpeg-2,1,1,1,0
1774368165,stage-ffmpeg-3,1,1,1,0
1774368165,stage-librosa,3,3,3,0
1774368165,stage-object-detector,1,1,1,0
1774368172,orchestrator,1,1,1,0
1774368172,stage-deepspeech,1,1,1,0
1774368172,stage-ffmpeg-0,2,2,2,0
1774368172,stage-ffmpeg-1,1,1,1,0
1774368172,stage-ffmpeg-2,1,1,1,0
1774368172,stage-ffmpeg-3,3,3,3,0
1774368172,stage-librosa,3,3,3,0
1774368172,stage-object-detector,3,3,3,0
1774368178,orchestrator,1,1,1,0
1774368178,stage-deepspeech,1,1,1,0
1774368178,stage-ffmpeg-0,2,2,2,0
1774368178,stage-ffmpeg-1,1,1,1,0
1774368178,stage-ffmpeg-2,1,1,1,0
1774368178,stage-ffmpeg-3,3,3,3,0
1774368178,stage-librosa,3,3,3,0
1774368178,stage-object-detector,3,3,3,0
1774368185,orchestrator,1,1,1,0
1774368185,stage-deepspeech,2,1,1,1
1774368185,stage-ffmpeg-0,2,2,2,0
1774368185,stage-ffmpeg-1,1,1,1,0
1774368185,stage-ffmpeg-2,1,1,1,0
1774368185,stage-ffmpeg-3,3,3,3,0
1774368185,stage-librosa,3,3,3,0
1774368185,stage-object-detector,3,3,3,0
1774368191,orchestrator,1,1,1,0
1774368191,stage-deepspeech,2,2,2,0
1774368191,stage-ffmpeg-0,2,2,2,0
1774368191,stage-ffmpeg-1,1,1,1,0
1774368191,stage-ffmpeg-2,1,1,1,0
1774368191,stage-ffmpeg-3,3,3,3,0
1774368191,stage-librosa,3,3,3,0
1774368191,stage-object-detector,3,3,3,0
1774368197,orchestrator,1,1,1,0
1774368197,stage-deepspeech,2,2,2,0
1774368197,stage-ffmpeg-0,2,2,2,0
1774368197,stage-ffmpeg-1,1,1,1,0
1774368197,stage-ffmpeg-2,1,1,1,0
1774368197,stage-ffmpeg-3,3,3,3,0
1774368197,stage-librosa,3,3,3,0
1774368197,stage-object-detector,3,3,3,0
1774368204,orchestrator,1,1,1,0
1774368204,stage-deepspeech,2,2,2,0
1774368204,stage-ffmpeg-0,3,3,3,0
1774368204,stage-ffmpeg-1,1,1,1,0
1774368204,stage-ffmpeg-2,1,1,1,0
1774368204,stage-ffmpeg-3,3,3,3,0
1774368204,stage-librosa,3,3,3,0
1774368204,stage-object-detector,3,3,3,0
1774368211,orchestrator,1,1,1,0
1774368211,stage-deepspeech,2,2,2,0
1774368211,stage-ffmpeg-0,3,3,3,0
1774368211,stage-ffmpeg-1,1,1,1,0
1774368211,stage-ffmpeg-2,1,1,1,0
1774368211,stage-ffmpeg-3,3,3,3,0
1774368211,stage-librosa,3,3,3,0
1774368211,stage-object-detector,3,3,3,0
1774368217,orchestrator,1,1,1,0
1774368217,stage-deepspeech,2,2,2,0
1774368217,stage-ffmpeg-0,3,3,3,0
1774368217,stage-ffmpeg-1,1,1,1,0
1774368217,stage-ffmpeg-2,1,1,1,0
1774368217,stage-ffmpeg-3,3,3,3,0
1774368217,stage-librosa,3,3,3,0
1774368217,stage-object-detector,3,3,3,0
1774368224,orchestrator,1,1,1,0
1774368224,stage-deepspeech,2,2,2,0
1774368224,stage-ffmpeg-0,3,3,3,0
1774368224,stage-ffmpeg-1,1,1,1,0
1774368224,stage-ffmpeg-2,1,1,1,0
1774368224,stage-ffmpeg-3,3,3,3,0
1774368224,stage-librosa,3,3,3,0
1774368224,stage-object-detector,3,3,3,0
1774368230,orchestrator,1,1,1,0
1774368230,stage-deepspeech,2,2,2,0
1774368230,stage-ffmpeg-0,3,3,3,0
1774368230,stage-ffmpeg-1,1,1,1,0
1774368230,stage-ffmpeg-2,1,1,1,0
1774368230,stage-ffmpeg-3,3,3,3,0
1774368230,stage-librosa,3,3,3,0
1774368230,stage-object-detector,3,3,3,0
1774368237,orchestrator,1,1,1,0
1774368237,stage-deepspeech,2,2,2,0
1774368237,stage-ffmpeg-0,3,3,3,0
1774368237,stage-ffmpeg-1,1,1,1,0
1774368237,stage-ffmpeg-2,1,1,1,0
1774368237,stage-ffmpeg-3,3,3,3,0
1774368237,stage-librosa,3,3,3,0
1774368237,stage-object-detector,3,3,3,0
1774368243,orchestrator,1,1,1,0
1774368243,stage-deepspeech,2,2,2,0
1774368243,stage-ffmpeg-0,3,3,3,0
1774368243,stage-ffmpeg-1,1,1,1,0
1774368243,stage-ffmpeg-2,1,1,1,0
1774368243,stage-ffmpeg-3,3,3,3,0
1774368243,stage-librosa,3,3,3,0
1774368243,stage-object-detector,3,3,3,0
1774368250,orchestrator,1,1,1,0
1774368250,stage-deepspeech,2,2,2,0
1774368250,stage-ffmpeg-0,3,3,3,0
1774368250,stage-ffmpeg-1,1,1,1,0
1774368250,stage-ffmpeg-2,1,1,1,0
1774368250,stage-ffmpeg-3,3,3,3,0
1774368250,stage-librosa,3,3,3,0
1774368250,stage-object-detector,3,3,3,0
1774368256,orchestrator,1,1,1,0
1774368256,stage-deepspeech,2,2,2,0
1774368256,stage-ffmpeg-0,3,3,3,0
1774368256,stage-ffmpeg-1,1,1,1,0
1774368256,stage-ffmpeg-2,1,1,1,0
1774368256,stage-ffmpeg-3,3,3,3,0
1774368256,stage-librosa,3,3,3,0
1774368256,stage-object-detector,3,3,3,0
1774368263,orchestrator,1,1,1,0
1774368263,stage-deepspeech,2,2,2,0
1774368263,stage-ffmpeg-0,3,3,3,0
1774368263,stage-ffmpeg-1,1,1,1,0
1774368263,stage-ffmpeg-2,1,1,1,0
1774368263,stage-ffmpeg-3,3,3,3,0
1774368263,stage-librosa,3,3,3,0
1774368263,stage-object-detector,3,3,3,0
1774368269,orchestrator,1,1,1,0
1774368269,stage-deepspeech,2,2,2,0
1774368269,stage-ffmpeg-0,3,3,3,0
1774368269,stage-ffmpeg-1,1,1,1,0
1774368269,stage-ffmpeg-2,1,1,1,0
1774368269,stage-ffmpeg-3,3,3,3,0
1774368269,stage-librosa,3,3,3,0
1774368269,stage-object-detector,3,3,3,0
1774368276,orchestrator,1,1,1,0
1774368276,stage-deepspeech,2,2,2,0
1774368276,stage-ffmpeg-0,3,3,3,0
1774368276,stage-ffmpeg-1,1,1,1,0
1774368276,stage-ffmpeg-2,1,1,1,0
1774368276,stage-ffmpeg-3,3,3,3,0
1774368276,stage-librosa,3,3,3,0
1774368276,stage-object-detector,3,3,3,0
1774368282,orchestrator,1,1,1,0
1774368282,stage-deepspeech,2,2,2,0
1774368282,stage-ffmpeg-0,3,3,3,0
1774368282,stage-ffmpeg-1,1,1,1,0
1774368282,stage-ffmpeg-2,1,1,1,0
1774368282,stage-ffmpeg-3,3,3,3,0
1774368282,stage-librosa,3,3,3,0
1774368282,stage-object-detector,3,3,3,0
1774368289,orchestrator,1,1,1,0
1774368289,stage-deepspeech,2,2,2,0
1774368289,stage-ffmpeg-0,3,3,3,0
1774368289,stage-ffmpeg-1,1,1,1,0
1774368289,stage-ffmpeg-2,1,1,1,0
1774368289,stage-ffmpeg-3,3,3,3,0
1774368289,stage-librosa,3,3,3,0
1774368289,stage-object-detector,3,3,3,0
1774368295,orchestrator,1,1,1,0
1774368295,stage-deepspeech,2,2,2,0
1774368295,stage-ffmpeg-0,3,3,3,0
1774368295,stage-ffmpeg-1,1,1,1,0
1774368295,stage-ffmpeg-2,1,1,1,0
1774368295,stage-ffmpeg-3,3,3,3,0
1774368295,stage-librosa,3,3,3,0
1774368295,stage-object-detector,3,3,3,0
1774368302,orchestrator,1,1,1,0
1774368302,stage-deepspeech,2,2,2,0
1774368302,stage-ffmpeg-0,3,3,3,0
1774368302,stage-ffmpeg-1,1,1,1,0
1774368302,stage-ffmpeg-2,1,1,1,0
1774368302,stage-ffmpeg-3,3,3,3,0
1774368302,stage-librosa,3,3,3,0
1774368302,stage-object-detector,3,3,3,0
1774368309,orchestrator,1,1,1,0
1774368309,stage-deepspeech,2,2,2,0
1774368309,stage-ffmpeg-0,3,3,3,0
1774368309,stage-ffmpeg-1,1,1,1,0
1774368309,stage-ffmpeg-2,1,1,1,0
1774368309,stage-ffmpeg-3,3,3,3,0
1774368309,stage-librosa,3,3,3,0
1774368309,stage-object-detector,3,3,3,0
1774368315,orchestrator,1,1,1,0
1774368315,stage-deepspeech,2,2,2,0
1774368315,stage-ffmpeg-0,3,3,3,0
1774368315,stage-ffmpeg-1,1,1,1,0
1774368315,stage-ffmpeg-2,1,1,1,0
1774368315,stage-ffmpeg-3,3,3,3,0
1774368315,stage-librosa,3,3,3,0
1774368315,stage-object-detector,3,3,3,0
1774368322,orchestrator,1,1,1,0
1774368322,stage-deepspeech,2,2,2,0
1774368322,stage-ffmpeg-0,3,3,3,0
1774368322,stage-ffmpeg-1,1,1,1,0
1774368322,stage-ffmpeg-2,1,1,1,0
1774368322,stage-ffmpeg-3,3,3,3,0
1774368322,stage-librosa,3,3,3,0
1774368322,stage-object-detector,3,3,3,0
1774368328,orchestrator,1,1,1,0
1774368328,stage-deepspeech,2,2,2,0
1774368328,stage-ffmpeg-0,3,3,3,0
1774368328,stage-ffmpeg-1,1,1,1,0
1774368328,stage-ffmpeg-2,1,1,1,0
1774368328,stage-ffmpeg-3,3,3,3,0
1774368328,stage-librosa,3,3,3,0
1774368328,stage-object-detector,3,3,3,0
